trip_id,date,city_id,passenger_type,distance_travelled(km),fare_amount,passenger_rating,driver_rating
TRPCHA251226e47a44aa,2025-12-26,CH01,repeated,26,260,8,8
TRPSUR251226cf21a051,2025-12-26,GJ01,repeated,7,75,5,7
TRPKOC251226fa04db6d,2025-12-26,KL01,repeated,22,273,7,10
TRPLUC2512266fa46349,2025-12-26,UP01,repeated,13,143,5,7
TRPKOC2512260933ec72,2025-12-26,KL01,new,10,141,8,9
TRPCOI25122651a1629b,2025-12-26,TN01,new,15,143,10,9
TRPVAD251226591e9602,2025-12-26,GJ02,repeated,8,82,6,7
TRPIND2512269b6cf082,2025-12-26,MP01,repeated,17,159,6,8
TRPCHA251226c34020e0,2025-12-26,CH01,repeated,12,134,6,7
TRPJAI2512266f73e59a,2025-12-26,RJ01,new,27,361,8,10
TRPKOC251226eade2c31,2025-12-26,KL01,repeated,33,394,8,10
TRPLUC25122687762dac,2025-12-26,UP01,repeated,5,71,5,8
TRPJAI2512260ecd5dcc,2025-12-26,RJ01,new,38,493,10,10
TRPCOI251226f7d8c8b2,2025-12-26,TN01,new,13,127,7,7
TRPLUC251226a204a885,2025-12-26,UP01,repeated,17,179,6,7
TRPCHA251226e3b29f2d,2025-12-26,CH01,new,16,170,8,8
TRPIND251226d4495caa,2025-12-26,MP01,repeated,17,159,6,7
TRPSUR2512269faa43dc,2025-12-26,GJ01,repeated,16,147,5,5
TRPIND25122664c75eda,2025-12-26,MP01,repeated,18,167,9,9
TRPIND25122629b9702a,2025-12-26,MP01,repeated,10,103,7,7
TRPLUC2512262a188a92,2025-12-26,UP01,repeated,19,197,6,5
TRPVAD251226e6f97f0c,2025-12-26,GJ02,repeated,9,90,7,5
TRPVIS25122620cf1f96,2025-12-26,AP01,repeated,33,324,9,8
TRPLUC2512260fe8775d,2025-12-26,UP01,new,12,134,7,6
TRPJAI251226b38b2a19,2025-12-26,RJ01,new,44,565,9,10
TRPVIS2512267b4ddb0e,2025-12-26,AP01,repeated,19,198,9,8
TRPVAD2512268a69ae6d,2025-12-26,GJ02,new,12,114,8,8
TRPSUR251226721d0b10,2025-12-26,GJ01,repeated,15,139,6,8
TRPLUC251226e0135280,2025-12-26,UP01,new,19,197,8,6
TRPKOC251226eea2c402,2025-12-26,KL01,repeated,10,141,7,10
TRPJAI2512266b7fdc2f,2025-12-26,RJ01,repeated,17,241,9,9
TRPVIS25122671c050ec,2025-12-26,AP01,repeated,22,225,9,10
TRPSUR251226566f6137,2025-12-26,GJ01,repeated,5,59,5,8
TRPLUC25122690b91690,2025-12-26,UP01,repeated,7,89,7,6
TRPJAI2512262a15632a,2025-12-26,RJ01,new,40,517,9,9
TRPIND2512263edfe234,2025-12-26,MP01,new,21,191,10,7
TRPLUC251226f794b2f9,2025-12-26,UP01,repeated,6,80,5,7
TRPKOC25122606a4e26b,2025-12-26,KL01,new,35,416,8,8
TRPSUR251226cd7d3f40,2025-12-26,GJ01,repeated,17,155,6,5
TRPCHA251226558a34cd,2025-12-26,CH01,repeated,16,170,7,7
TRPJAI251226f130007d,2025-12-26,RJ01,repeated,45,577,7,10
TRPCOI2512260637e1cd,2025-12-26,TN01,repeated,22,199,9,7
TRPJAI25122664ae826b,2025-12-26,RJ01,repeated,32,421,9,8
TRPKOC251226e7a793a9,2025-12-26,KL01,new,23,284,9,10
TRPIND2512263411dd8d,2025-12-26,MP01,repeated,8,87,6,8
TRPKOC251226ab9a5200,2025-12-26,KL01,new,35,416,8,10
TRPVAD25122658aa4d56,2025-12-26,GJ02,new,6,66,7,6
TRPSUR2512263283cd1f,2025-12-26,GJ01,repeated,13,123,5,8
TRPCHA251226ab93ec77,2025-12-26,CH01,repeated,16,170,8,6
TRPLUC2512264df5dc17,2025-12-26,UP01,repeated,8,98,7,7
TRPCOI251226dc638c62,2025-12-26,TN01,repeated,20,183,6,9
TRPLUC2512261f612ec0,2025-12-26,UP01,new,9,107,8,6
TRPIND251226bc4fd154,2025-12-26,MP01,new,8,87,8,9
TRPIND25122673bf11da,2025-12-26,MP01,repeated,23,207,8,9
TRPSUR251226183ce560,2025-12-26,GJ01,repeated,8,83,7,6
TRPIND251226f05a8f40,2025-12-26,MP01,repeated,14,135,8,7
TRPLUC25122684a26d9b,2025-12-26,UP01,repeated,20,206,7,5
TRPVIS2512267caf7fd6,2025-12-26,AP01,new,26,261,9,10
TRPCOI251226aa48927d,2025-12-26,TN01,repeated,22,199,7,6
TRPLUC251226200a7401,2025-12-26,UP01,repeated,15,161,5,6
TRPSUR2512263d913cf8,2025-12-26,GJ01,repeated,17,155,7,7
TRPLUC251226bef87700,2025-12-26,UP01,repeated,11,125,5,8
TRPSUR25122674c756db,2025-12-26,GJ01,repeated,16,147,7,8
TRPIND2512267c146f47,2025-12-26,MP01,repeated,20,183,9,6
TRPVAD251226cb2b8f36,2025-12-26,GJ02,new,13,122,9,8
TRPKOC251226af6c3c4a,2025-12-26,KL01,repeated,19,240,8,9
TRPIND251226b12f5f01,2025-12-26,MP01,repeated,13,127,7,6
TRPCHA251226dbc3b37a,2025-12-26,CH01,new,32,314,10,9
TRPLUC2512269d74759a,2025-12-26,UP01,repeated,17,179,5,5
TRPJAI2512262bac686c,2025-12-26,RJ01,repeated,17,241,7,10
TRPKOC251226815d66ac,2025-12-26,KL01,new,24,295,9,10
TRPIND2512260b763a94,2025-12-26,MP01,repeated,23,207,8,9
TRPLUC251226cc1701c6,2025-12-26,UP01,repeated,6,80,5,6
TRPVAD2512265a039027,2025-12-26,GJ02,repeated,18,162,6,8
TRPSUR251226b254a348,2025-12-26,GJ01,repeated,9,91,5,8
TRPCOI2512266b21f73d,2025-12-26,TN01,repeated,9,95,7,8
TRPSUR251226adcdfed1,2025-12-26,GJ01,repeated,10,99,7,6
TRPCHA25122607888517,2025-12-26,CH01,repeated,20,206,6,8
TRPSUR2512269cb24e9c,2025-12-26,GJ01,repeated,10,99,6,8
TRPKOC251226767aac11,2025-12-26,KL01,repeated,30,361,7,10
TRPJAI251226dd6d3e87,2025-12-26,RJ01,repeated,43,553,9,9
TRPJAI251226c6b34fde,2025-12-26,RJ01,repeated,16,229,9,10
TRPSUR25122651277385,2025-12-26,GJ01,repeated,11,107,6,7
TRPVIS2512267d059182,2025-12-26,AP01,new,15,162,9,8
TRPLUC251226140bb3d8,2025-12-26,UP01,repeated,14,152,7,7
TRPLUC25122631ec21c5,2025-12-26,UP01,repeated,20,206,6,7
TRPKOC2512265a0068ef,2025-12-26,KL01,repeated,18,229,8,9
TRPIND2512263180e9d6,2025-12-26,MP01,new,10,103,9,9
TRPLUC251226f12ceb45,2025-12-26,UP01,repeated,10,116,7,7
TRPCHA25122623aa4158,2025-12-26,CH01,new,22,224,7,8
TRPLUC251226195dc94d,2025-12-26,UP01,repeated,12,134,6,6
TRPVAD251226f4059c39,2025-12-26,GJ02,repeated,6,66,7,5
TRPMYS251226bb238aaf,2025-12-26,KA01,repeated,9,125,7,8
TRPIND2512264faa5a22,2025-12-26,MP01,repeated,14,135,8,6
TRPKOC251226b4490d3e,2025-12-26,KL01,new,10,141,10,9
TRPIND251226a11d8bf0,2025-12-26,MP01,repeated,22,199,9,9
TRPJAI251226989b79c9,2025-12-26,RJ01,new,28,373,9,10
TRPCOI251226ed8fd30c,2025-12-26,TN01,repeated,19,175,6,8
TRPJAI2512268c089fcc,2025-12-26,RJ01,repeated,19,265,7,8
TRPMYS251226c14c4783,2025-12-26,KA01,repeated,21,245,8,8
TRPVIS2512265a131546,2025-12-26,AP01,repeated,21,216,8,10
TRPKOC2512269d1c6d07,2025-12-26,KL01,repeated,23,284,7,10
TRPVIS25122604faa2f9,2025-12-26,AP01,new,28,279,8,9
TRPVAD251226d92719aa,2025-12-26,GJ02,repeated,6,66,6,8
TRPKOC2512268a419296,2025-12-26,KL01,new,38,449,9,9
TRPCHA251226504e9a3d,2025-12-26,CH01,repeated,19,197,8,9
TRPIND2512262152235c,2025-12-26,MP01,repeated,10,103,8,8
TRPSUR251226b489c95a,2025-12-26,GJ01,repeated,13,123,6,8
TRPJAI25122634b6aad1,2025-12-26,RJ01,new,23,313,10,8
TRPVAD251226d7a16ed2,2025-12-26,GJ02,repeated,16,146,7,6
TRPIND251226ad297bcb,2025-12-26,MP01,repeated,15,143,8,8
TRPKOC251226e565c1f9,2025-12-26,KL01,new,38,449,9,8
TRPKOC251226d467a2e9,2025-12-26,KL01,repeated,17,218,9,8
TRPSUR251226b1e28a11,2025-12-26,GJ01,repeated,6,67,5,8
TRPVIS25122633b5a428,2025-12-26,AP01,new,21,216,9,8
TRPVAD251226088b3e1e,2025-12-26,GJ02,repeated,13,122,7,6
TRPJAI25122649aa7752,2025-12-26,RJ01,new,45,577,10,8
TRPSUR251226dd1f1c7e,2025-12-26,GJ01,repeated,5,59,6,6
TRPLUC25122622952489,2025-12-26,UP01,repeated,17,179,6,8
TRPCHA251226612f8a82,2025-12-26,CH01,repeated,32,314,6,8
TRPKOC25122648919f6b,2025-12-26,KL01,repeated,24,295,9,9
TRPSUR251226aeaf00e2,2025-12-26,GJ01,repeated,12,115,5,6
TRPSUR2512266dd024cd,2025-12-26,GJ01,repeated,6,67,6,5
TRPIND251226fa0e5112,2025-12-26,MP01,new,11,111,10,7
TRPCOI2512262c8f5a59,2025-12-26,TN01,repeated,17,159,8,6
TRPVAD2512266e5aa830,2025-12-26,GJ02,repeated,11,106,5,7
TRPJAI25122675b5dfcd,2025-12-26,RJ01,repeated,22,301,7,8
TRPCHA251226e7a2d182,2025-12-26,CH01,repeated,29,287,9,8
TRPKOC251226c05e0187,2025-12-26,KL01,repeated,36,427,7,8
TRPVAD251226527c3479,2025-12-26,GJ02,new,18,162,9,6
TRPLUC251226e5c31259,2025-12-26,UP01,repeated,6,80,6,7
TRPLUC25122695d1ed2d,2025-12-26,UP01,repeated,7,89,7,5
TRPSUR251226a2547332,2025-12-26,GJ01,repeated,13,123,5,6
TRPCOI251226681b5e51,2025-12-26,TN01,repeated,10,103,6,6
TRPCHA251226de85c5af,2025-12-26,CH01,new,22,224,8,7
TRPLUC2512265ca10255,2025-12-26,UP01,repeated,16,170,7,8
TRPMYS251226afe72d9e,2025-12-26,KA01,new,14,175,9,10
TRPSUR251226bc47823e,2025-12-26,GJ01,repeated,13,123,6,6
TRPCHA251226ea1b69b8,2025-12-26,CH01,repeated,24,242,7,6
TRPJAI25122665d4730f,2025-12-26,RJ01,new,42,541,9,10
TRPSUR2512268613c234,2025-12-26,GJ01,repeated,11,107,6,5
TRPJAI25122609cd83e7,2025-12-26,RJ01,repeated,33,433,9,10
TRPVAD251226d6ec50d8,2025-12-26,GJ02,new,5,58,7,8
TRPVIS2512269e5c75f3,2025-12-26,AP01,new,15,162,8,10
TRPCOI251226b732e473,2025-12-26,TN01,repeated,10,103,6,9
TRPVAD251226b8387af8,2025-12-26,GJ02,repeated,9,90,6,7
TRPLUC251226c42aad67,2025-12-26,UP01,new,18,188,9,7
TRPCOI251226617bfab1,2025-12-26,TN01,repeated,17,159,8,8
TRPIND25122621d3abb9,2025-12-26,MP01,repeated,19,175,8,8
TRPKOC251226cd2859c6,2025-12-26,KL01,new,17,218,10,9
TRPCOI251226e777a9c0,2025-12-26,TN01,repeated,20,183,9,9
TRPSUR25122605ba12e2,2025-12-26,GJ01,repeated,17,155,7,8
TRPJAI251226edd4363d,2025-12-26,RJ01,repeated,44,565,9,8
TRPKOC251226f8920ddb,2025-12-26,KL01,repeated,14,185,9,8
TRPIND2512260d0b8505,2025-12-26,MP01,new,22,199,9,7
TRPIND2512269103ac0b,2025-12-26,MP01,repeated,13,127,7,6
TRPCOI2512260ea54012,2025-12-26,TN01,repeated,15,143,8,8
TRPSUR2512266c48c9c6,2025-12-26,GJ01,repeated,14,131,6,6
TRPKOC251226bb249214,2025-12-26,KL01,repeated,32,383,9,10
TRPCHA251226f7d7d12f,2025-12-26,CH01,repeated,28,278,9,6
TRPKOC2512267839b6b2,2025-12-26,KL01,new,23,284,10,8
TRPLUC251226eb63c2a3,2025-12-26,UP01,repeated,10,116,5,5
TRPKOC251226611a7057,2025-12-26,KL01,repeated,20,251,8,10
TRPSUR2512268b029d91,2025-12-26,GJ01,repeated,14,131,7,7
TRPLUC251226456f109a,2025-12-26,UP01,repeated,18,188,6,8
TRPKOC2512264fcb0968,2025-12-26,KL01,repeated,36,427,8,9
TRPKOC25122613e671e8,2025-12-26,KL01,repeated,21,262,9,10
TRPLUC251226a03eabbc,2025-12-26,UP01,repeated,6,80,5,8
TRPJAI25122660d0758f,2025-12-26,RJ01,repeated,21,289,9,10
TRPLUC2512266367a3d7,2025-12-26,UP01,repeated,5,71,6,8
TRPJAI251226372d34fd,2025-12-26,RJ01,repeated,35,457,7,9
TRPIND251226fb80dc21,2025-12-26,MP01,repeated,23,207,7,9
TRPLUC251226aca0348c,2025-12-26,UP01,new,20,206,7,7
TRPLUC2512261c9f7c29,2025-12-26,UP01,repeated,8,98,7,7
TRPJAI2512261c19a8dd,2025-12-26,RJ01,new,40,517,10,8
TRPLUC251226f5a30df1,2025-12-26,UP01,repeated,16,170,7,5
TRPJAI25122620f458fb,2025-12-26,RJ01,repeated,34,445,8,8
TRPKOC2512265a4ec5fe,2025-12-26,KL01,repeated,24,295,9,8
TRPMYS251226238f6df3,2025-12-26,KA01,repeated,8,115,7,9
TRPLUC2512267ec4d1af,2025-12-26,UP01,repeated,7,89,6,8
TRPVAD2512266d50ac18,2025-12-26,GJ02,repeated,6,66,6,6
TRPLUC251226fcd32676,2025-12-26,UP01,new,12,134,9,8
TRPLUC251226c377ddd8,2025-12-26,UP01,repeated,10,116,5,6
TRPCHA25122685aca13d,2025-12-26,CH01,repeated,25,251,8,6
TRPLUC2512263eb292d5,2025-12-26,UP01,repeated,20,206,6,6
TRPVIS251226a0f154da,2025-12-26,AP01,repeated,10,117,8,8
TRPSUR2512263bf1e2cb,2025-12-26,GJ01,repeated,10,99,5,8
TRPVAD2512269cf4efca,2025-12-26,GJ02,repeated,10,98,5,8
TRPLUC251226a5e32f25,2025-12-26,UP01,repeated,5,71,5,5
TRPCOI251226c003fbe8,2025-12-26,TN01,new,9,95,7,7
TRPLUC25122675d097e1,2025-12-26,UP01,repeated,19,197,6,5
TRPSUR251226177faa07,2025-12-26,GJ01,repeated,5,59,6,7
TRPSUR25122690dd26f5,2025-12-26,GJ01,repeated,8,83,7,6
TRPCOI25122648edc11d,2025-12-26,TN01,repeated,19,175,6,9
TRPJAI251226bc5ad056,2025-12-26,RJ01,repeated,34,445,9,8
TRPCOI2512261b866e2f,2025-12-26,TN01,repeated,16,151,9,9
TRPSUR2512265064481f,2025-12-26,GJ01,repeated,11,107,7,5
TRPSUR25122678438868,2025-12-26,GJ01,repeated,11,107,5,5
TRPSUR251226b2938e92,2025-12-26,GJ01,new,8,83,9,6
TRPJAI25122622d153b1,2025-12-26,RJ01,repeated,39,505,8,10
TRPLUC25122613ff4f3f,2025-12-26,UP01,repeated,5,71,7,6
TRPKOC25122656eb9c0d,2025-12-26,KL01,new,14,185,8,9
TRPVAD251226094fbe30,2025-12-26,GJ02,repeated,18,162,6,8
TRPSUR251226995b5dc9,2025-12-26,GJ01,repeated,11,107,7,8
TRPIND2512267d544c4f,2025-12-26,MP01,repeated,13,127,9,8
TRPVIS251226aa349a78,2025-12-26,AP01,repeated,12,135,8,10
TRPLUC251226cb68a70f,2025-12-26,UP01,new,17,179,9,6
TRPIND2512267380d87c,2025-12-26,MP01,repeated,8,87,6,9
TRPJAI251226c5f26379,2025-12-26,RJ01,repeated,24,325,7,8
TRPSUR2512268b14cfcd,2025-12-26,GJ01,repeated,14,131,6,5
TRPLUC2512264a6b5829,2025-12-26,UP01,repeated,17,179,5,8
TRPIND2512264cb0fbca,2025-12-26,MP01,new,15,143,10,7
TRPSUR2512264fb1b582,2025-12-26,GJ01,repeated,7,75,7,7
TRPLUC251226323f6921,2025-12-26,UP01,repeated,7,89,6,8
TRPVAD2512266c933160,2025-12-26,GJ02,repeated,12,114,7,5
TRPKOC25122639813049,2025-12-26,KL01,repeated,18,229,8,10
TRPVAD25122675b257ae,2025-12-26,GJ02,repeated,6,66,5,8
TRPMYS2512268dd4b724,2025-12-26,KA01,repeated,16,195,9,10
TRPJAI25122612589a4e,2025-12-26,RJ01,repeated,36,469,9,10
TRPMYS251226410b42c0,2025-12-26,KA01,repeated,11,145,9,8
TRPLUC2512267ec13597,2025-12-26,UP01,repeated,8,98,7,7
TRPLUC251226c449eed4,2025-12-26,UP01,new,12,134,7,6
TRPVIS251226ab5c3ca3,2025-12-26,AP01,new,23,234,8,8
TRPSUR2512269d0cc3d9,2025-12-26,GJ01,new,16,147,8,7
TRPCHA251226a3cb84c1,2025-12-26,CH01,repeated,25,251,8,6
TRPLUC251226b0648998,2025-12-26,UP01,repeated,13,143,7,8
TRPSUR251226b0d11839,2025-12-26,GJ01,repeated,11,107,5,5
TRPSUR251226f25519e2,2025-12-26,GJ01,repeated,17,155,7,6
TRPCOI2512268675e29f,2025-12-26,TN01,new,21,191,7,8
TRPLUC2512264a25d477,2025-12-26,UP01,repeated,6,80,6,8
TRPVIS25122643bdf34f,2025-12-26,AP01,repeated,30,297,7,9
TRPKOC2512263b37110b,2025-12-26,KL01,new,11,152,9,10
TRPVAD251226efd795e2,2025-12-26,GJ02,new,10,98,9,8
TRPLUC2512265459322a,2025-12-26,UP01,repeated,20,206,5,6
TRPLUC2512267b025079,2025-12-26,UP01,repeated,10,116,6,7
TRPSUR251226cdcf9ead,2025-12-26,GJ01,repeated,13,123,5,7
TRPCHA251226a2ce5d5f,2025-12-26,CH01,repeated,28,278,9,6
TRPVAD25122668524a21,2025-12-26,GJ02,repeated,9,90,5,6
TRPIND25122631273732,2025-12-26,MP01,repeated,9,95,9,6
TRPCHA251226ddc7172a,2025-12-26,CH01,repeated,13,143,8,6
TRPIND251226512ffd34,2025-12-26,MP01,repeated,25,223,6,9
TRPVAD251226e84a4c0b,2025-12-26,GJ02,repeated,15,138,6,5
TRPIND251226e88b4d86,2025-12-26,MP01,repeated,23,207,7,8
TRPJAI251226ca5d05c2,2025-12-26,RJ01,new,38,493,9,9
TRPSUR25122651614fa2,2025-12-26,GJ01,new,13,123,8,8
TRPSUR2512265a5d112e,2025-12-26,GJ01,new,11,107,8,7
TRPLUC251226b3364846,2025-12-26,UP01,new,7,89,8,8
TRPJAI2512267d918ee8,2025-12-26,RJ01,repeated,15,217,7,9
TRPJAI2512267faa9fd8,2025-12-26,RJ01,repeated,32,421,8,10
TRPVAD2512267719a352,2025-12-26,GJ02,new,12,114,9,8
TRPVAD251226e8bc8441,2025-12-26,GJ02,repeated,14,130,6,7
TRPLUC2512264d822eeb,2025-12-26,UP01,repeated,5,71,7,7
TRPCOI251226406b05db,2025-12-26,TN01,new,16,151,8,7
TRPCOI2512260beef507,2025-12-26,TN01,new,22,199,7,8
TRPLUC251226ad5ec1f3,2025-12-26,UP01,repeated,12,134,6,8
TRPCHA2512268a30eda1,2025-12-26,CH01,repeated,13,143,9,7
TRPLUC25122608b8a980,2025-12-26,UP01,repeated,6,80,5,5
TRPVAD251226229c7173,2025-12-26,GJ02,repeated,6,66,6,7
TRPKOC251226f6f2b212,2025-12-26,KL01,repeated,36,427,7,9
TRPCOI251226dba05213,2025-12-26,TN01,new,18,167,8,8
TRPKOC2512269bcd720a,2025-12-26,KL01,repeated,31,372,9,10
TRPLUC251226907f4b8e,2025-12-26,UP01,repeated,19,197,6,8
TRPJAI251226f15f5395,2025-12-26,RJ01,new,44,565,10,9
TRPCOI2512267fe03a18,2025-12-26,TN01,repeated,20,183,7,9
TRPLUC251226d538b48a,2025-12-26,UP01,repeated,8,98,7,5
TRPKOC251226dff33844,2025-12-26,KL01,repeated,14,185,7,9
TRPLUC2512268e17bc02,2025-12-26,UP01,repeated,18,188,7,7
TRPLUC2512262568615f,2025-12-26,UP01,repeated,10,116,5,5
TRPSUR251226d45aee18,2025-12-26,GJ01,repeated,11,107,6,5
TRPSUR2512266640ee94,2025-12-26,GJ01,repeated,6,67,6,7
TRPLUC25122687ff90d7,2025-12-26,UP01,repeated,9,107,6,8
TRPVAD251226ec4cd939,2025-12-26,GJ02,repeated,15,138,7,8
TRPCHA2512263962d1b6,2025-12-26,CH01,repeated,14,152,6,7
TRPJAI251226938181e9,2025-12-26,RJ01,repeated,43,553,8,8
TRPVAD2512265d3f2a10,2025-12-26,GJ02,repeated,18,162,6,8
TRPCHA251226e293c855,2025-12-26,CH01,repeated,33,323,8,9
TRPKOC251226edf9ab36,2025-12-26,KL01,repeated,19,240,8,9
TRPJAI2512266df8105a,2025-12-26,RJ01,repeated,36,469,7,10
TRPSUR2512265d817db1,2025-12-26,GJ01,repeated,17,155,7,8
TRPIND251226bc125e2c,2025-12-26,MP01,repeated,9,95,8,7
TRPJAI251226545dd606,2025-12-26,RJ01,new,22,301,10,8
TRPSUR251226a8ad6667,2025-12-26,GJ01,repeated,10,99,6,5
TRPCHA2512266dd88fd1,2025-12-26,CH01,repeated,23,233,6,8
TRPKOC2512263a9c2e19,2025-12-26,KL01,repeated,24,295,9,8
TRPKOC2512264a0b3c96,2025-12-26,KL01,repeated,14,185,9,8
TRPLUC251226e0ba760c,2025-12-26,UP01,repeated,17,179,7,8
TRPIND2512267024a4f0,2025-12-26,MP01,repeated,16,151,8,8
TRPCHA251226c7a4dffb,2025-12-26,CH01,repeated,30,296,8,8
TRPSUR251226e8cf4ed3,2025-12-26,GJ01,repeated,8,83,7,7
TRPSUR25122684d5977f,2025-12-26,GJ01,repeated,11,107,6,6
TRPCHA25122628aa4cde,2025-12-26,CH01,repeated,21,215,6,6
TRPIND251226965ec556,2025-12-26,MP01,repeated,15,143,9,9
TRPLUC2512269b38b845,2025-12-26,UP01,repeated,18,188,5,6
TRPLUC251226df453739,2025-12-26,UP01,repeated,7,89,6,6
TRPCHA2512260ecf0a91,2025-12-26,CH01,new,15,161,9,8
TRPIND251226e4a3c60f,2025-12-26,MP01,repeated,16,151,6,6
TRPIND251226e237e38b,2025-12-26,MP01,repeated,10,103,8,9
TRPCHA251226227da009,2025-12-26,CH01,new,35,341,7,9
TRPLUC251226f593cb1f,2025-12-26,UP01,repeated,9,107,5,7
TRPCOI25122611753723,2025-12-26,TN01,repeated,17,159,8,8
TRPSUR251226f9ddf2f5,2025-12-26,GJ01,repeated,6,67,5,5
TRPCOI2512261e850117,2025-12-26,TN01,repeated,8,87,6,9
TRPIND2512264e9cb4dd,2025-12-26,MP01,new,8,87,9,8
TRPIND251226ef399b17,2025-12-26,MP01,repeated,22,199,6,7
TRPLUC2512268cf487e3,2025-12-26,UP01,repeated,17,179,5,5
TRPSUR251226bbeb44af,2025-12-26,GJ01,repeated,15,139,5,6
TRPVIS2512264a651209,2025-12-26,AP01,new,12,135,10,9
TRPSUR251226626e9cb4,2025-12-26,GJ01,repeated,17,155,6,6
TRPCHA251226689ec3f6,2025-12-26,CH01,repeated,22,224,9,8
TRPJAI25122678727453,2025-12-26,RJ01,repeated,43,553,8,9
TRPMYS25122620cb7950,2025-12-26,KA01,repeated,18,215,9,10
TRPSUR25122671dbaeb6,2025-12-26,GJ01,repeated,7,75,5,8
TRPIND25122677c0329b,2025-12-26,MP01,repeated,12,119,8,8
TRPSUR2512261a8a758b,2025-12-26,GJ01,repeated,7,75,7,5
TRPJAI251226f06fd0e6,2025-12-26,RJ01,repeated,15,217,8,8
TRPSUR251226b4153871,2025-12-26,GJ01,repeated,17,155,5,5
TRPLUC25122690e98816,2025-12-26,UP01,repeated,19,197,7,8
TRPJAI2512266a23c378,2025-12-26,RJ01,repeated,45,577,8,8
TRPJAI2512269f3610c0,2025-12-26,RJ01,new,22,301,8,8
TRPCHA2512261db638c9,2025-12-26,CH01,new,31,305,10,8
TRPIND2512268b3bf84e,2025-12-26,MP01,repeated,17,159,7,6
TRPKOC251226c37c0eec,2025-12-26,KL01,repeated,20,251,7,9
TRPSUR251226ab2c86ca,2025-12-26,GJ01,new,12,115,7,8
TRPLUC2512266f1be070,2025-12-26,UP01,repeated,15,161,5,5
TRPMYS251226a1663781,2025-12-26,KA01,repeated,19,225,7,9
TRPCHA251226bb1bb959,2025-12-26,CH01,repeated,21,215,9,8
TRPLUC251226f62e2eb3,2025-12-26,UP01,repeated,7,89,5,8
TRPVIS25122605b0b2dd,2025-12-26,AP01,new,16,171,10,8
TRPSUR25122690f47107,2025-12-26,GJ01,repeated,16,147,7,6
TRPVIS2512260242cc45,2025-12-26,AP01,new,29,288,8,9
TRPIND251226a80a2c50,2025-12-26,MP01,new,20,183,7,9
TRPIND25122626f2c385,2025-12-26,MP01,repeated,22,199,7,7
TRPLUC2512260e843abb,2025-12-26,UP01,repeated,15,161,6,6
TRPKOC25122678537ffd,2025-12-26,KL01,repeated,12,163,8,10
TRPCHA2512269e20cb0a,2025-12-26,CH01,new,23,233,8,9
TRPLUC25122671dd063a,2025-12-26,UP01,repeated,20,206,6,7
TRPIND2512265c18a404,2025-12-26,MP01,repeated,9,95,8,9
TRPLUC251226b132ae35,2025-12-26,UP01,repeated,5,71,6,6
TRPJAI2512264c085c76,2025-12-26,RJ01,new,32,421,8,10
TRPMYS251226a3027f6b,2025-12-26,KA01,repeated,10,135,7,10
TRPKOC251226aa9e9a15,2025-12-26,KL01,new,11,152,10,10
TRPVIS2512264635d663,2025-12-26,AP01,repeated,28,279,7,8
TRPLUC2512260da83930,2025-12-26,UP01,new,14,152,8,8
TRPJAI25122653f5fc69,2025-12-26,RJ01,repeated,45,577,8,9
TRPLUC251226cd8df8ad,2025-12-26,UP01,repeated,6,80,7,7
TRPLUC251226d9b74df0,2025-12-26,UP01,new,17,179,8,8
TRPVIS251226ea485e21,2025-12-26,AP01,repeated,11,126,8,10
TRPCOI25122682a9d250,2025-12-26,TN01,repeated,12,119,7,8
TRPSUR251226c5b057a8,2025-12-26,GJ01,new,14,131,8,8
TRPKOC251226bef532ce,2025-12-26,KL01,repeated,33,394,9,9
TRPCHA2512267f4b4d46,2025-12-26,CH01,repeated,17,179,9,8
TRPJAI25122605a622f1,2025-12-26,RJ01,repeated,23,313,8,8
TRPIND251226b4530f2c,2025-12-26,MP01,repeated,20,183,8,8
TRPVAD251226af8cc9d1,2025-12-26,GJ02,new,15,138,7,8
TRPVAD2512266e203fb9,2025-12-26,GJ02,repeated,11,106,6,8
TRPMYS251226a9f97e85,2025-12-26,KA01,new,12,155,8,9
TRPSUR251226db4a3cca,2025-12-26,GJ01,repeated,16,147,6,7
TRPLUC251226457f4087,2025-12-26,UP01,new,20,206,7,6
TRPLUC2512269688b831,2025-12-26,UP01,repeated,7,89,7,5
TRPVAD25122678c84d87,2025-12-26,GJ02,repeated,13,122,7,7
TRPMYS25122662045b01,2025-12-26,KA01,new,14,175,10,10
TRPSUR2512260768b47e,2025-12-26,GJ01,repeated,7,75,6,7
TRPVIS251226ad3bf794,2025-12-26,AP01,new,35,342,10,10
TRPSUR251226dba20611,2025-12-26,GJ01,repeated,6,67,7,8
TRPVIS25122692c3993f,2025-12-26,AP01,repeated,24,243,7,9
TRPMYS25122625ae4251,2025-12-26,KA01,new,16,195,9,8
TRPKOC2512263ea157fd,2025-12-26,KL01,new,34,405,8,9
TRPCOI251226a0db539a,2025-12-26,TN01,repeated,17,159,6,7
TRPJAI251226de8e33c1,2025-12-26,RJ01,new,45,577,8,9
TRPIND251226147231bb,2025-12-26,MP01,repeated,8,87,9,7
TRPSUR251226893019a3,2025-12-26,GJ01,repeated,8,83,5,7
TRPJAI251226f5e79115,2025-12-26,RJ01,repeated,43,553,7,9
TRPSUR25122639c8fe37,2025-12-26,GJ01,repeated,9,91,7,6
TRPCOI25122650d68a0c,2025-12-26,TN01,repeated,21,191,8,8
