trip_id,date,city_id,passenger_type,distance_travelled(km),fare_amount,passenger_rating,driver_rating
TRPSUR25122129f39279,2025-12-21,GJ01,repeated,11,107,7,5
TRPCHA25122145b49e61,2025-12-21,CH01,repeated,23,233,6,8
TRPLUC251221cf18975f,2025-12-21,UP01,repeated,9,107,5,6
TRPJAI251221964cbb57,2025-12-21,RJ01,repeated,20,277,7,9
TRPVIS251221ac8d57e0,2025-12-21,AP01,repeated,23,234,8,10
TRPSUR25122147ae1480,2025-12-21,GJ01,repeated,11,107,6,8
TRPKOC2512212667b06a,2025-12-21,KL01,new,21,262,10,9
TRPKOC25122114c7317f,2025-12-21,KL01,new,37,438,10,9
TRPKOC251221318df03d,2025-12-21,KL01,repeated,34,405,8,8
TRPIND2512212a38724f,2025-12-21,MP01,repeated,14,135,9,9
TRPCOI251221a868218a,2025-12-21,TN01,repeated,18,167,7,8
TRPIND251221ee9868bf,2025-12-21,MP01,repeated,21,191,8,7
TRPLUC251221f6b32f88,2025-12-21,UP01,repeated,18,188,7,7
TRPVAD251221683a1a20,2025-12-21,GJ02,repeated,5,58,5,7
TRPKOC251221fdf164be,2025-12-21,KL01,new,23,284,8,8
TRPLUC2512211b7ceb66,2025-12-21,UP01,repeated,10,116,7,7
TRPLUC251221c1163cee,2025-12-21,UP01,repeated,6,80,5,7
TRPLUC2512214a35e8f9,2025-12-21,UP01,repeated,18,188,7,6
TRPCHA251221990bba7e,2025-12-21,CH01,repeated,13,143,8,7
TRPCOI25122115b9d4b9,2025-12-21,TN01,new,19,175,8,9
TRPKOC251221e93d517e,2025-12-21,KL01,repeated,35,416,7,10
TRPLUC25122120d15ff1,2025-12-21,UP01,new,10,116,9,8
TRPKOC25122140551c25,2025-12-21,KL01,repeated,18,229,8,9
TRPKOC2512216d3e1f35,2025-12-21,KL01,repeated,33,394,8,9
TRPKOC251221e880db6b,2025-12-21,KL01,repeated,35,416,7,8
TRPLUC2512213bf448da,2025-12-21,UP01,repeated,11,125,5,5
TRPSUR2512211c2baade,2025-12-21,GJ01,repeated,7,75,6,7
TRPIND251221ff16ecb7,2025-12-21,MP01,repeated,11,111,8,7
TRPKOC251221a703fcc4,2025-12-21,KL01,repeated,12,163,8,10
TRPLUC251221b110f5b2,2025-12-21,UP01,repeated,5,71,7,7
TRPIND251221061ae3fb,2025-12-21,MP01,repeated,13,127,7,9
TRPVAD2512212f49b4af,2025-12-21,GJ02,new,16,146,9,7
TRPJAI251221eb705753,2025-12-21,RJ01,new,22,301,10,9
TRPVAD251221ea2ac1ff,2025-12-21,GJ02,repeated,15,138,7,5
TRPLUC2512210acab447,2025-12-21,UP01,repeated,12,134,5,7
TRPLUC251221dd597f14,2025-12-21,UP01,repeated,20,206,6,5
TRPLUC25122116917177,2025-12-21,UP01,repeated,11,125,7,7
TRPLUC251221e5fc62b8,2025-12-21,UP01,new,14,152,7,8
TRPIND2512218650f3a8,2025-12-21,MP01,new,12,119,9,8
TRPVAD2512213e641904,2025-12-21,GJ02,new,17,154,7,8
TRPLUC251221feec8ce8,2025-12-21,UP01,repeated,17,179,6,7
TRPCHA251221485cd157,2025-12-21,CH01,repeated,35,341,8,7
TRPJAI251221f4404fd3,2025-12-21,RJ01,repeated,27,361,7,8
TRPSUR251221445c7680,2025-12-21,GJ01,repeated,16,147,7,5
TRPCHA25122188c1a6c7,2025-12-21,CH01,repeated,30,296,9,9
TRPVAD2512211298d11b,2025-12-21,GJ02,repeated,17,154,5,8
TRPKOC25122126005ef9,2025-12-21,KL01,new,10,141,9,9
TRPCHA251221b25494c7,2025-12-21,CH01,repeated,27,269,7,7
TRPJAI251221383cfe3b,2025-12-21,RJ01,repeated,24,325,7,10
TRPCHA25122115d9d4b0,2025-12-21,CH01,repeated,16,170,7,9
TRPLUC251221e43787c7,2025-12-21,UP01,repeated,17,179,5,8
TRPJAI251221d4b585f2,2025-12-21,RJ01,new,16,229,9,10
TRPJAI2512213c06dba1,2025-12-21,RJ01,repeated,18,253,8,8
TRPLUC2512212f8244ee,2025-12-21,UP01,new,12,134,8,7
TRPLUC251221cf8b87ce,2025-12-21,UP01,new,15,161,7,7
TRPKOC251221996e7264,2025-12-21,KL01,repeated,27,328,8,8
TRPKOC2512215c570ca1,2025-12-21,KL01,repeated,36,427,8,9
TRPJAI251221405e1737,2025-12-21,RJ01,repeated,16,229,7,10
TRPKOC2512211491e669,2025-12-21,KL01,new,18,229,9,8
TRPLUC251221361bec21,2025-12-21,UP01,repeated,16,170,6,7
TRPCHA251221a64fa73f,2025-12-21,CH01,repeated,18,188,6,8
TRPVIS251221118ff6c9,2025-12-21,AP01,repeated,10,117,9,10
TRPJAI251221cfcedc10,2025-12-21,RJ01,repeated,27,361,9,10
TRPJAI25122123bae3ec,2025-12-21,RJ01,new,24,325,8,10
TRPSUR2512214f17a092,2025-12-21,GJ01,repeated,9,91,7,5
TRPIND25122125e62733,2025-12-21,MP01,repeated,9,95,6,8
TRPVIS251221a59ee7d5,2025-12-21,AP01,repeated,32,315,7,9
TRPLUC251221dfe501e5,2025-12-21,UP01,repeated,18,188,6,8
TRPVAD25122194504980,2025-12-21,GJ02,repeated,17,154,6,5
TRPJAI251221d069e1ec,2025-12-21,RJ01,new,15,217,10,9
TRPLUC25122143e7037e,2025-12-21,UP01,repeated,13,143,6,7
TRPSUR2512217e0cf8ba,2025-12-21,GJ01,repeated,16,147,5,6
TRPJAI25122120351706,2025-12-21,RJ01,new,40,517,9,8
TRPLUC251221df74e5a0,2025-12-21,UP01,repeated,18,188,7,7
TRPSUR2512216d37320a,2025-12-21,GJ01,repeated,15,139,5,7
TRPSUR2512210dd1f452,2025-12-21,GJ01,repeated,16,147,7,8
TRPIND25122159f8a080,2025-12-21,MP01,repeated,11,111,9,9
TRPKOC251221e03e7cd9,2025-12-21,KL01,repeated,38,449,8,9
TRPLUC251221d84bd76d,2025-12-21,UP01,repeated,14,152,6,5
TRPLUC2512210dce1e55,2025-12-21,UP01,repeated,10,116,7,5
TRPJAI251221473774b2,2025-12-21,RJ01,repeated,36,469,9,10
TRPMYS2512216c3a3970,2025-12-21,KA01,new,11,145,10,8
TRPSUR251221d6928c5f,2025-12-21,GJ01,repeated,10,99,5,6
TRPCOI251221bdcbf64b,2025-12-21,TN01,repeated,14,135,7,8
TRPVAD25122183f78791,2025-12-21,GJ02,repeated,7,74,5,7
TRPVIS251221563652de,2025-12-21,AP01,repeated,25,252,9,10
TRPLUC25122100c74f91,2025-12-21,UP01,repeated,20,206,7,8
TRPSUR251221610d761b,2025-12-21,GJ01,repeated,6,67,5,6
TRPSUR251221b71a71d7,2025-12-21,GJ01,repeated,8,83,7,7
TRPJAI251221fc772d3a,2025-12-21,RJ01,repeated,17,241,7,8
TRPVAD25122138b83c0c,2025-12-21,GJ02,repeated,14,130,5,5
TRPKOC25122116e2bcca,2025-12-21,KL01,new,11,152,9,10
TRPSUR251221c5aecada,2025-12-21,GJ01,repeated,17,155,6,5
TRPSUR2512212182c71b,2025-12-21,GJ01,repeated,8,83,6,5
TRPLUC2512214bbf62d7,2025-12-21,UP01,new,10,116,9,7
TRPJAI2512211bbdc8d1,2025-12-21,RJ01,new,45,577,9,9
TRPCHA2512210b6fb298,2025-12-21,CH01,repeated,15,161,7,7
TRPSUR2512217b3dd0c2,2025-12-21,GJ01,repeated,12,115,6,7
TRPJAI251221cb35d5d4,2025-12-21,RJ01,new,28,373,8,8
TRPSUR2512216541d27b,2025-12-21,GJ01,repeated,9,91,7,7
TRPJAI2512213f588c11,2025-12-21,RJ01,new,38,493,9,10
TRPVIS251221de27c56b,2025-12-21,AP01,repeated,30,297,7,8
TRPJAI2512213a0c5a46,2025-12-21,RJ01,repeated,45,577,8,8
TRPJAI25122160da2d08,2025-12-21,RJ01,repeated,40,517,8,10
TRPCHA251221a6e7428d,2025-12-21,CH01,new,29,287,7,9
TRPLUC251221aa0994c3,2025-12-21,UP01,repeated,16,170,7,6
TRPLUC251221a57600ba,2025-12-21,UP01,repeated,16,170,7,8
TRPJAI251221d8daf981,2025-12-21,RJ01,repeated,41,529,9,10
TRPIND251221d04eb203,2025-12-21,MP01,repeated,13,127,9,7
TRPSUR251221eea1d8c0,2025-12-21,GJ01,repeated,12,115,6,6
TRPCHA251221d4be74f8,2025-12-21,CH01,repeated,28,278,6,6
TRPLUC25122106f85527,2025-12-21,UP01,repeated,15,161,7,5
TRPVIS251221d20c793c,2025-12-21,AP01,repeated,32,315,7,9
TRPMYS251221b29e74b7,2025-12-21,KA01,repeated,13,165,8,9
TRPLUC251221b6b91b0b,2025-12-21,UP01,repeated,9,107,5,6
TRPIND25122104812dab,2025-12-21,MP01,repeated,23,207,9,6
TRPJAI2512210dd1dbb5,2025-12-21,RJ01,repeated,42,541,7,8
TRPVIS25122107d342ca,2025-12-21,AP01,repeated,33,324,9,10
TRPIND251221796823b5,2025-12-21,MP01,repeated,13,127,8,9
TRPJAI251221a97373ed,2025-12-21,RJ01,new,15,217,9,10
TRPLUC251221ca688c2c,2025-12-21,UP01,repeated,20,206,5,5
TRPCHA251221644fce9c,2025-12-21,CH01,new,27,269,8,9
TRPKOC251221eced7e5d,2025-12-21,KL01,new,34,405,10,10
TRPVIS2512215484a47f,2025-12-21,AP01,new,25,252,9,10
TRPIND2512214232a00e,2025-12-21,MP01,repeated,13,127,6,8
TRPLUC2512216bb87ebe,2025-12-21,UP01,new,14,152,9,8
TRPJAI25122170e5f91f,2025-12-21,RJ01,new,38,493,8,10
TRPSUR251221a00fd77d,2025-12-21,GJ01,repeated,12,115,5,6
TRPKOC251221ece6294d,2025-12-21,KL01,new,20,251,8,9
TRPVAD251221fd48232d,2025-12-21,GJ02,repeated,7,74,7,5
TRPSUR25122116225f18,2025-12-21,GJ01,repeated,16,147,7,7
TRPVAD25122160f62fb3,2025-12-21,GJ02,repeated,11,106,7,7
TRPVAD2512217b090d1e,2025-12-21,GJ02,new,12,114,7,6
TRPIND2512215bb43a19,2025-12-21,MP01,new,9,95,10,9
TRPKOC251221ff478573,2025-12-21,KL01,repeated,38,449,8,9
TRPCHA25122137fbc0e4,2025-12-21,CH01,repeated,28,278,6,8
TRPSUR2512216812c80a,2025-12-21,GJ01,repeated,15,139,7,5
TRPCHA2512212943414d,2025-12-21,CH01,new,35,341,8,8
TRPKOC25122106f2dfd7,2025-12-21,KL01,repeated,12,163,9,9
TRPCHA251221d00b25c0,2025-12-21,CH01,repeated,31,305,8,8
TRPCHA2512219dc1b414,2025-12-21,CH01,repeated,14,152,7,7
TRPVAD251221e55c8d99,2025-12-21,GJ02,repeated,7,74,7,7
TRPLUC2512213a909f07,2025-12-21,UP01,repeated,20,206,5,5
TRPSUR25122137813a69,2025-12-21,GJ01,repeated,16,147,6,8
TRPVAD251221eb7f25d7,2025-12-21,GJ02,new,8,82,8,8
TRPIND2512215d6a6022,2025-12-21,MP01,repeated,10,103,8,8
TRPVAD2512211e8edc00,2025-12-21,GJ02,repeated,10,98,5,6
TRPIND2512217b86c63f,2025-12-21,MP01,repeated,9,95,6,6
TRPSUR25122131c45e58,2025-12-21,GJ01,repeated,15,139,7,8
TRPVAD2512214363d22a,2025-12-21,GJ02,repeated,5,58,7,6
TRPSUR25122148d69954,2025-12-21,GJ01,repeated,11,107,5,6
TRPSUR251221adcf0239,2025-12-21,GJ01,repeated,14,131,6,7
TRPLUC251221f3b7c496,2025-12-21,UP01,repeated,19,197,5,5
TRPSUR251221c295fc84,2025-12-21,GJ01,repeated,5,59,5,6
TRPSUR25122199d3e90c,2025-12-21,GJ01,repeated,10,99,5,5
TRPSUR2512212092c50d,2025-12-21,GJ01,repeated,10,99,5,8
TRPJAI25122151615935,2025-12-21,RJ01,repeated,45,577,9,10
TRPLUC251221175ab152,2025-12-21,UP01,repeated,6,80,6,8
TRPJAI251221c2818252,2025-12-21,RJ01,repeated,35,457,8,10
TRPLUC25122123923994,2025-12-21,UP01,new,12,134,7,7
TRPCOI2512214d1dc081,2025-12-21,TN01,new,18,167,9,9
TRPSUR251221b223ee7a,2025-12-21,GJ01,repeated,5,59,7,7
TRPVIS2512211630c5a5,2025-12-21,AP01,new,20,207,10,9
TRPCHA25122121941357,2025-12-21,CH01,repeated,27,269,7,7
TRPLUC25122159bdb916,2025-12-21,UP01,repeated,17,179,7,8
TRPKOC251221aac624cb,2025-12-21,KL01,repeated,36,427,7,10
TRPVIS251221234ee38e,2025-12-21,AP01,new,33,324,10,9
TRPLUC25122128eb53ca,2025-12-21,UP01,repeated,9,107,5,6
TRPJAI25122190538e28,2025-12-21,RJ01,repeated,24,325,8,8
TRPSUR251221e4b3baa7,2025-12-21,GJ01,repeated,16,147,7,6
TRPMYS25122172cdad26,2025-12-21,KA01,repeated,19,225,8,8
TRPLUC25122172e2626b,2025-12-21,UP01,repeated,13,143,6,8
TRPKOC251221e0640584,2025-12-21,KL01,repeated,17,218,7,9
TRPIND2512216c6863b4,2025-12-21,MP01,repeated,25,223,6,7
TRPIND251221999aa251,2025-12-21,MP01,new,20,183,7,8
TRPKOC251221d9cfd316,2025-12-21,KL01,repeated,20,251,8,10
TRPLUC25122160224c06,2025-12-21,UP01,repeated,9,107,7,6
TRPSUR251221d856b6a6,2025-12-21,GJ01,repeated,6,67,5,6
TRPJAI2512215ae0e0e0,2025-12-21,RJ01,repeated,34,445,9,10
TRPCHA251221050264c4,2025-12-21,CH01,repeated,28,278,8,8
TRPIND251221b6f66afe,2025-12-21,MP01,repeated,12,119,8,6
TRPSUR251221d8548eb2,2025-12-21,GJ01,repeated,11,107,5,7
TRPKOC25122115f918d4,2025-12-21,KL01,repeated,15,196,9,10
TRPSUR251221874cf612,2025-12-21,GJ01,new,7,75,8,8
TRPVIS251221a3bd68e1,2025-12-21,AP01,repeated,18,189,9,9
TRPJAI251221f82a97d2,2025-12-21,RJ01,repeated,37,481,7,10
TRPCHA251221bc93b7f3,2025-12-21,CH01,new,32,314,7,8
TRPKOC25122178b91d71,2025-12-21,KL01,repeated,36,427,7,8
TRPSUR251221de555ff2,2025-12-21,GJ01,repeated,16,147,6,8
TRPCHA2512217980fec6,2025-12-21,CH01,repeated,14,152,6,6
TRPJAI25122191d82dd2,2025-12-21,RJ01,repeated,39,505,9,10
TRPVAD25122189dea923,2025-12-21,GJ02,repeated,7,74,6,7
TRPJAI25122101e0d81c,2025-12-21,RJ01,repeated,34,445,7,9
TRPVIS251221b3cd1556,2025-12-21,AP01,repeated,11,126,8,8
TRPKOC251221d8013dd3,2025-12-21,KL01,new,23,284,9,10
TRPLUC251221e6a59ee6,2025-12-21,UP01,repeated,13,143,5,5
TRPKOC251221d0465cb0,2025-12-21,KL01,repeated,33,394,7,8
TRPKOC2512212ae7b658,2025-12-21,KL01,repeated,26,317,8,9
TRPVAD251221b83db131,2025-12-21,GJ02,repeated,16,146,7,8
TRPJAI2512213e9ea32e,2025-12-21,RJ01,repeated,32,421,9,8
TRPSUR2512214e36c37f,2025-12-21,GJ01,repeated,5,59,7,7
TRPCHA2512218274bba6,2025-12-21,CH01,repeated,16,170,7,9
TRPSUR2512217efdd1f3,2025-12-21,GJ01,repeated,17,155,5,7
TRPCOI2512212044bb8f,2025-12-21,TN01,repeated,16,151,8,9
TRPJAI251221facd272c,2025-12-21,RJ01,new,37,481,8,10
TRPLUC2512211bdf4ed7,2025-12-21,UP01,new,9,107,8,7
TRPJAI2512217c37b64d,2025-12-21,RJ01,new,42,541,8,8
TRPSUR2512213e960ac7,2025-12-21,GJ01,repeated,14,131,6,5
TRPIND25122116153b07,2025-12-21,MP01,repeated,9,95,8,9
TRPVIS25122107e3305a,2025-12-21,AP01,new,13,144,9,8
TRPIND251221969f1d85,2025-12-21,MP01,new,13,127,8,7
TRPVIS251221a8eecf5e,2025-12-21,AP01,new,34,333,8,8
TRPLUC2512215eba2bc2,2025-12-21,UP01,repeated,20,206,6,5
TRPLUC251221afda08c8,2025-12-21,UP01,repeated,11,125,6,6
TRPSUR251221cb6357ce,2025-12-21,GJ01,repeated,15,139,7,7
TRPCHA2512211f128be4,2025-12-21,CH01,new,17,179,8,8
TRPCOI251221c2690d61,2025-12-21,TN01,new,10,103,8,8
TRPVAD2512215a29b844,2025-12-21,GJ02,repeated,14,130,6,5
TRPMYS2512217d4a825a,2025-12-21,KA01,repeated,18,215,8,9
TRPSUR2512212e6f5178,2025-12-21,GJ01,new,6,67,7,8
TRPLUC25122160670121,2025-12-21,UP01,repeated,15,161,7,8
TRPLUC251221ee4db474,2025-12-21,UP01,repeated,18,188,6,8
TRPJAI2512216bf9c911,2025-12-21,RJ01,repeated,33,433,8,10
TRPCHA2512219fbb2b5a,2025-12-21,CH01,repeated,32,314,9,6
TRPKOC25122199b6bb83,2025-12-21,KL01,repeated,30,361,9,8
TRPIND251221bfc4516f,2025-12-21,MP01,repeated,19,175,9,6
TRPLUC251221a4f49a37,2025-12-21,UP01,repeated,15,161,7,8
TRPLUC25122180df82a6,2025-12-21,UP01,repeated,8,98,6,7
TRPLUC251221e13dfe87,2025-12-21,UP01,repeated,8,98,6,7
TRPCOI251221e923f444,2025-12-21,TN01,repeated,10,103,7,6
TRPMYS2512218f447a73,2025-12-21,KA01,new,12,155,9,8
TRPCOI2512214bb730ad,2025-12-21,TN01,repeated,17,159,7,7
TRPLUC2512211ba93098,2025-12-21,UP01,repeated,8,98,5,6
TRPVAD251221193a6cc1,2025-12-21,GJ02,repeated,9,90,7,8
TRPVAD2512210d3bdae3,2025-12-21,GJ02,repeated,5,58,5,5
TRPSUR25122119899b90,2025-12-21,GJ01,repeated,11,107,6,7
TRPVAD251221d180b7a9,2025-12-21,GJ02,repeated,16,146,6,6
TRPSUR251221fa8aeaca,2025-12-21,GJ01,repeated,8,83,5,7
TRPVAD2512214eb47075,2025-12-21,GJ02,repeated,9,90,5,7
TRPSUR25122184873ad4,2025-12-21,GJ01,repeated,12,115,6,6
TRPJAI2512214b6b88eb,2025-12-21,RJ01,repeated,18,253,8,8
TRPVIS2512219af0402b,2025-12-21,AP01,new,33,324,9,10
TRPIND251221bb5e895f,2025-12-21,MP01,new,18,167,8,9
TRPVAD2512211aad96a2,2025-12-21,GJ02,repeated,13,122,6,8
TRPMYS251221392c7ae0,2025-12-21,KA01,new,11,145,10,10
TRPLUC251221191cfc57,2025-12-21,UP01,new,15,161,9,8
TRPVAD25122136392394,2025-12-21,GJ02,repeated,6,66,5,7
TRPIND2512217add643e,2025-12-21,MP01,repeated,21,191,6,7
TRPKOC2512215cf5cec4,2025-12-21,KL01,repeated,23,284,7,9
TRPLUC2512214066bfb5,2025-12-21,UP01,repeated,17,179,6,7
TRPSUR251221cd3269db,2025-12-21,GJ01,repeated,5,59,6,8
TRPCHA251221a03ea3e7,2025-12-21,CH01,repeated,27,269,9,9
TRPLUC251221d2053be8,2025-12-21,UP01,repeated,11,125,6,8
TRPVIS251221223ecf28,2025-12-21,AP01,repeated,15,162,7,8
TRPVIS251221615003ba,2025-12-21,AP01,repeated,25,252,7,8
TRPKOC251221d27d5169,2025-12-21,KL01,repeated,22,273,7,9
TRPSUR2512210c90ecdd,2025-12-21,GJ01,repeated,16,147,7,8
TRPJAI251221e3cd21fd,2025-12-21,RJ01,new,45,577,9,8
TRPSUR251221035ed226,2025-12-21,GJ01,repeated,12,115,6,8
TRPLUC25122179729338,2025-12-21,UP01,repeated,9,107,6,7
TRPIND251221daae79f4,2025-12-21,MP01,repeated,15,143,6,8
TRPVAD251221ef4530ba,2025-12-21,GJ02,repeated,5,58,6,5
TRPKOC25122189af656e,2025-12-21,KL01,repeated,25,306,7,10
TRPVIS251221074594f6,2025-12-21,AP01,repeated,17,180,8,9
TRPLUC25122160f0ba26,2025-12-21,UP01,repeated,9,107,6,5
TRPLUC251221b67d1dd6,2025-12-21,UP01,repeated,8,98,5,7
TRPLUC2512213a140367,2025-12-21,UP01,repeated,14,152,5,6
TRPLUC25122185fa8bf0,2025-12-21,UP01,repeated,17,179,7,7
TRPVAD251221299e5a68,2025-12-21,GJ02,repeated,10,98,5,6
TRPLUC251221d59ba1c4,2025-12-21,UP01,repeated,17,179,5,8
TRPIND25122136756a54,2025-12-21,MP01,new,10,103,9,9
TRPKOC25122172162878,2025-12-21,KL01,repeated,18,229,9,9
TRPVIS2512213bb32da8,2025-12-21,AP01,new,28,279,10,8
TRPJAI251221519a1547,2025-12-21,RJ01,repeated,43,553,9,9
TRPJAI251221ba558a0e,2025-12-21,RJ01,repeated,30,397,8,8
TRPIND2512218219d0ad,2025-12-21,MP01,repeated,13,127,8,9
TRPLUC251221e5b64797,2025-12-21,UP01,repeated,9,107,5,7
TRPSUR251221d691ad0c,2025-12-21,GJ01,repeated,7,75,7,6
TRPJAI251221893c882b,2025-12-21,RJ01,new,25,337,8,10
TRPLUC251221369f3d7f,2025-12-21,UP01,repeated,5,71,5,7
TRPCHA2512212854860a,2025-12-21,CH01,new,17,179,8,8
TRPJAI251221dc235fb1,2025-12-21,RJ01,repeated,44,565,7,8
TRPJAI251221e391ee50,2025-12-21,RJ01,new,34,445,8,8
TRPIND251221f5591fb4,2025-12-21,MP01,repeated,17,159,8,9
TRPSUR251221aff2af9b,2025-12-21,GJ01,repeated,13,123,5,7
TRPJAI25122119de3358,2025-12-21,RJ01,repeated,19,265,8,10
TRPKOC2512218fb7c46f,2025-12-21,KL01,repeated,18,229,8,9
TRPVAD25122122289db8,2025-12-21,GJ02,repeated,17,154,5,6
TRPSUR251221c255216d,2025-12-21,GJ01,repeated,11,107,5,5
TRPCHA2512216ab6ab8b,2025-12-21,CH01,repeated,23,233,8,8
TRPKOC2512217003d04b,2025-12-21,KL01,repeated,13,174,9,8
TRPSUR251221cd30523d,2025-12-21,GJ01,repeated,10,99,6,7
TRPCOI2512214bec835b,2025-12-21,TN01,repeated,12,119,7,6
TRPCOI251221ba9df39a,2025-12-21,TN01,repeated,20,183,6,7
TRPLUC2512215b306eb3,2025-12-21,UP01,repeated,18,188,6,8
TRPVAD251221e7726ae4,2025-12-21,GJ02,repeated,14,130,6,5
TRPLUC251221d47e9354,2025-12-21,UP01,repeated,20,206,7,6
TRPSUR251221c8ead030,2025-12-21,GJ01,new,11,107,9,7
TRPCHA25122107ea8436,2025-12-21,CH01,repeated,28,278,7,7
TRPCOI251221ba04037f,2025-12-21,TN01,repeated,13,127,9,7
TRPSUR251221fb3d7a00,2025-12-21,GJ01,repeated,13,123,7,8
TRPSUR2512213347b739,2025-12-21,GJ01,new,10,99,9,7
TRPVAD251221088ea123,2025-12-21,GJ02,repeated,6,66,7,6
TRPLUC25122146d0d915,2025-12-21,UP01,repeated,6,80,6,7
TRPJAI25122128be808e,2025-12-21,RJ01,repeated,28,373,8,9
TRPVAD251221edfbaeb7,2025-12-21,GJ02,repeated,10,98,6,7
TRPLUC25122127587cf9,2025-12-21,UP01,repeated,13,143,5,8
TRPKOC251221de3db857,2025-12-21,KL01,new,37,438,8,10
TRPIND2512219e5b9855,2025-12-21,MP01,repeated,24,215,6,7
TRPJAI25122141d59e17,2025-12-21,RJ01,new,44,565,8,8
TRPKOC2512219aa60505,2025-12-21,KL01,new,27,328,8,8
TRPSUR251221ecd8d97b,2025-12-21,GJ01,repeated,9,91,7,8
TRPCHA2512216669f6ce,2025-12-21,CH01,new,19,197,10,8
TRPCHA251221006a88c2,2025-12-21,CH01,new,33,323,9,8
TRPIND2512213e27f6bf,2025-12-21,MP01,repeated,9,95,8,6
TRPCOI251221d37d2806,2025-12-21,TN01,repeated,8,87,9,8
TRPCHA25122155fbf320,2025-12-21,CH01,repeated,33,323,8,7
TRPJAI2512217f0d8aca,2025-12-21,RJ01,repeated,35,457,8,9
TRPIND251221626033f0,2025-12-21,MP01,repeated,16,151,7,8
TRPJAI2512214c4f85f7,2025-12-21,RJ01,new,30,397,8,9
TRPJAI2512212009a4c5,2025-12-21,RJ01,repeated,17,241,9,8
TRPKOC25122175fc0593,2025-12-21,KL01,repeated,36,427,8,9
TRPLUC2512213200f27e,2025-12-21,UP01,repeated,13,143,6,5
TRPLUC25122141b3be67,2025-12-21,UP01,repeated,14,152,5,7
TRPVAD2512213ab73298,2025-12-21,GJ02,repeated,12,114,7,7
TRPKOC251221ce863d42,2025-12-21,KL01,new,26,317,10,8
TRPIND2512211481f533,2025-12-21,MP01,repeated,9,95,6,6
TRPCHA2512212d59a9f5,2025-12-21,CH01,repeated,15,161,7,8
TRPCHA25122158ed0635,2025-12-21,CH01,repeated,19,197,9,6
TRPMYS251221ec58e285,2025-12-21,KA01,new,20,235,8,10
TRPIND251221dc26a276,2025-12-21,MP01,repeated,15,143,9,7
TRPIND251221c17e0655,2025-12-21,MP01,repeated,12,119,9,9
TRPLUC2512216f496215,2025-12-21,UP01,repeated,14,152,6,6
TRPSUR2512212e49466a,2025-12-21,GJ01,repeated,13,123,7,5
TRPLUC251221e9abac3b,2025-12-21,UP01,repeated,12,134,5,7
TRPCHA25122144dead81,2025-12-21,CH01,repeated,30,296,7,9
TRPKOC251221ec22b145,2025-12-21,KL01,new,34,405,10,9
TRPVAD251221e707b555,2025-12-21,GJ02,repeated,17,154,6,8
TRPVIS251221fe679647,2025-12-21,AP01,repeated,30,297,8,9
TRPMYS2512210136db39,2025-12-21,KA01,repeated,8,115,8,9
TRPLUC251221ed4410f2,2025-12-21,UP01,new,10,116,9,8
TRPLUC251221325928b7,2025-12-21,UP01,repeated,18,188,5,7
TRPIND251221001a611d,2025-12-21,MP01,new,12,119,10,9
TRPCOI251221269a03e2,2025-12-21,TN01,repeated,20,183,8,9
TRPIND2512215851a798,2025-12-21,MP01,repeated,16,151,9,6
TRPLUC251221202e5b91,2025-12-21,UP01,repeated,12,134,5,8
TRPVIS251221bc1c830a,2025-12-21,AP01,new,14,153,8,10
TRPCHA2512219509fc4d,2025-12-21,CH01,repeated,32,314,7,9
TRPVIS25122194b690b5,2025-12-21,AP01,repeated,35,342,9,8
TRPSUR251221458b82bc,2025-12-21,GJ01,repeated,11,107,6,8
TRPVIS2512211c0bcf85,2025-12-21,AP01,new,30,297,10,9
TRPMYS251221db1e2fc7,2025-12-21,KA01,new,22,255,9,10
TRPKOC251221582b5ec6,2025-12-21,KL01,repeated,25,306,7,8
TRPIND25122187f9f973,2025-12-21,MP01,repeated,24,215,6,7
TRPLUC251221081278f9,2025-12-21,UP01,repeated,8,98,5,7
TRPSUR25122125ae4909,2025-12-21,GJ01,repeated,7,75,5,8
TRPLUC25122119bc7a26,2025-12-21,UP01,new,7,89,8,6
TRPLUC251221f9770de3,2025-12-21,UP01,repeated,5,71,6,7
TRPSUR25122125ac4c1d,2025-12-21,GJ01,repeated,9,91,6,7
TRPCOI2512210fb8cc8f,2025-12-21,TN01,repeated,15,143,8,7
TRPIND251221cc8d1060,2025-12-21,MP01,repeated,15,143,7,8
TRPSUR251221389dd75e,2025-12-21,GJ01,repeated,12,115,6,6
TRPSUR2512216ece5024,2025-12-21,GJ01,repeated,9,91,5,7
TRPVAD25122136231d6a,2025-12-21,GJ02,new,6,66,7,6
TRPLUC2512212a36eb54,2025-12-21,UP01,repeated,12,134,7,5
TRPLUC251221f2191468,2025-12-21,UP01,new,12,134,8,8
TRPVIS2512218e39de95,2025-12-21,AP01,new,17,180,8,8
TRPJAI251221eae469a5,2025-12-21,RJ01,new,28,373,8,9
TRPSUR25122175a94084,2025-12-21,GJ01,repeated,5,59,7,8
TRPLUC251221fb29839f,2025-12-21,UP01,repeated,19,197,6,6
TRPIND2512216083a2fe,2025-12-21,MP01,repeated,21,191,7,7
TRPVAD25122169f237fb,2025-12-21,GJ02,new,14,130,9,6
TRPSUR251221b3098d79,2025-12-21,GJ01,repeated,13,123,5,6
TRPLUC251221a2d168a8,2025-12-21,UP01,repeated,10,116,7,7
